id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
6277,SVED,medium_airport,El Dorado Airport,6.71573,-61.638786,318.0,SA,VE,VE-F,Bolivar,no,SVED,EOR,SVED,,,,
6281,SVEZ,medium_airport,Elorza Airport,7.059677,-69.4967,295.0,SA,VE,VE-C,,no,SVEZ,EOZ,SVEZ,,,https://en.wikipedia.org/wiki/Elorza_Airport,
6282,SVFM,medium_airport,Generalissimo Francisco de Miranda Air Base,10.485033,-66.843513,2739.0,SA,VE,VE-M,Caracas,no,,,SVFM,,,https://en.wikipedia.org/wiki/Generalissimo_Francisco_de_Miranda_Air_Base,"Caracas Francisco de Miranda, La Carlota"
6285,SVGD,medium_airport,Guasdualito Airport,7.210834,-70.756386,427.0,SA,VE,VE-C,Guasdualito,no,SVGD,GDO,SVGD,,,https://en.wikipedia.org/wiki/Guasdualito_Airport,
6286,SVGI,medium_airport,Guiria Airport,10.5740776062,-62.3126678467,42.0,SA,VE,VE-R,,no,SVGI,GUI,SVGI,,,https://en.wikipedia.org/wiki/Guiria_Airport,
6287,SVGU,medium_airport,Guanare Airport,9.026944,-69.75515,606.0,SA,VE,VE-P,Guanare,no,SVGU,GUQ,SVGU,,,https://en.wikipedia.org/wiki/Guanare_Airport,
6292,SVJC,medium_airport,Josefa Camejo International Airport,11.780775,-70.151497,75.0,SA,VE,VE-I,Paraguaná,yes,SVJC,LSP,SVJC,,,https://en.wikipedia.org/wiki/Josefa_Camejo_International_Airport,
6293,SVJM,medium_airport,San Juan de Los Morros Airport,9.906953,-67.379639,1404.0,SA,VE,VE-J,San Juan de los Morros,no,,,SVJM,,,https://en.wikipedia.org/wiki/Guarico_Municipal_Airport,
6294,SVLF,medium_airport,La Fria Airport,8.239167,-72.271027,305.0,SA,VE,VE-S,,no,SVLF,LFR,SVLF,,,https://en.wikipedia.org/wiki/La_Fr%C3%ADa_Airport,
6297,SVMC,medium_airport,La Chinita International Airport,10.5582084656,-71.7278594971,239.0,SA,VE,VE-V,Maracaibo,yes,SVMC,MAR,SVMC,,,https://en.wikipedia.org/wiki/La_Chinita_International_Airport,
6298,SVMD,medium_airport,Alberto Carnevalli Airport,8.582078,-71.161041,5007.0,SA,VE,VE-L,Mérida,no,SVMD,MRD,SVMD,,,https://en.wikipedia.org/wiki/Alberto_Carnevalli_Airport,
6299,SVMG,medium_airport,Del Caribe Santiago Mariño International Airport,10.912603378295898,-63.96659851074219,74.0,SA,VE,VE-O,Isla Margarita,yes,SVMG,PMV,SVMG,,,https://en.wikipedia.org/wiki/Del_Caribe_International_General_Santiago_Marino_Airport,
6300,SVMI,large_airport,Maiquetía Simón Bolívar International Airport,10.601194,-66.991222,234.0,SA,VE,VE-X,Maiquetía,yes,SVMI,CCS,SVMI,,http://www.aeropuerto-maiquetia.com.ve/web/,https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport,Caracas
6301,SVMP,medium_airport,Metropolitano International Airport,10.133169,-66.787827,574.0,,VE,VE-M,Ocumare del Tuy,no,SVMP,,,,,https://en.wikipedia.org/wiki/Metropolitano_International_Airport,
6302,SVMT,medium_airport,José Tadeo Monagas International Airport,9.749023,-63.153348,224.0,SA,VE,VE-N,Maturín,yes,SVMT,MUN,SVMT,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Tadeo_Monagas_International_Airport,
6309,SVPA,medium_airport,Cacique Aramare Airport,5.61999,-67.606102,245.0,SA,VE,VE-Z,Puerto Ayacucho,no,SVPA,PYH,SVPA,,,https://en.wikipedia.org/wiki/Cacique_Aramare_Airport,Casique Aramare Airport
6310,SVPC,medium_airport,General Bartolome Salom International Airport,10.4805,-68.072998,32.0,SA,VE,VE-G,Puerto Cabello,no,SVPC,PBL,SVPC,,,https://en.wikipedia.org/wiki/General_Bartolom%C3%A9_Salom_Airport,
6312,SVPM,medium_airport,Paramillo Airport,7.80132,-72.202904,3314.0,SA,VE,VE-S,San Cristóbal,no,SVPM,SCI,SVPM,,,https://en.wikipedia.org/wiki/Paramillo_Airport,
6315,SVPR,medium_airport,General Manuel Carlos Piar International Airport,8.28853,-62.760399,472.0,SA,VE,VE-F,Puerto Ordaz-Ciudad Guayana,yes,SVPR,PZO,SVPR,,,https://en.wikipedia.org/wiki/Manuel_Carlos_Piar_Guayana_Airport,CGU
6316,SVPT,medium_airport,Palmarito Airport,7.575479,-70.174435,347.0,SA,VE,VE-C,Palmarito,no,SVPT,PTM,SVPT,,,https://en.wikipedia.org/wiki/Palmarito_Airport,
6321,SVSA,medium_airport,San Antonio Del Tachira Airport,7.84083,-72.439697,1312.0,SA,VE,VE-S,,yes,SVSA,SVZ,SVSA,,,https://en.wikipedia.org/wiki/Juan_Vicente_G%C3%B3mez_International_Airport,
6323,SVSE,medium_airport,Santa Elena de Uairen Airport,4.554699,-61.145234,2938.0,SA,VE,VE-F,Santa Elena de Uairén,no,SVSE,SNV,SVSE,,,https://en.wikipedia.org/wiki/Santa_Elena_de_Uair%C3%A9n_Airport,
6325,SVSO,medium_airport,Mayor Buenaventura Vivas International Airport,7.56538,-72.035103,1083.0,SA,VE,VE-S,Santo Domingo,yes,SVSO,STD,SVSO,,,https://en.wikipedia.org/wiki/Mayor_Buenaventura_Vivas_Airport,
6326,SVSP,medium_airport,Sub Teniente Nestor Arias Airport,10.2787,-68.755203,761.0,SA,VE,VE-U,San Felipe,no,SVSP,SNF,SVSP,,,,
6327,SVSR,medium_airport,San Fernando de Apure Las Flecheras National Airport,7.88332,-67.444,154.0,SA,VE,VE-C,San Fernando de Apure,no,SVSR,SFD,SVSR,,,https://en.wikipedia.org/wiki/Las_Flecheras_Airport,
6328,SVST,medium_airport,San Tomé Airport,8.9451465606689,-64.151084899902,861.0,SA,VE,VE-B,El Tigre,yes,SVST,SOM,SVST,,,https://en.wikipedia.org/wiki/San_Tom%C3%A9_Airport,"Don Edmundo Barrios, San José de Guanipa"
6329,SVSZ,medium_airport,Miguel Urdaneta Fernández Airport,8.97455,-71.943253,32.0,SA,VE,VE-V,San Carlos del Zulia,no,SVSZ,STB,SVSZ,,,,"Relámpago del Catatumbo National, Santa Bárbara del Zulia"
6330,SVTC,medium_airport,Tucupita Airport,9.088994,-62.094173,16.0,SA,VE,VE-Y,Tucupita,no,SVTC,TUV,SVTC,,,https://en.wikipedia.org/wiki/San_Rafael_Airport_(Venezuela),
6332,SVTM,medium_airport,Tumeremo Airport,7.24938,-61.52893,345.0,SA,VE,VE-F,,no,SVTM,TMO,SVTM,,,https://en.wikipedia.org/wiki/Tumeremo_Airport,
6334,SVVA,medium_airport,Arturo Michelena International Airport,10.14973258972168,-67.92839813232422,1411.0,SA,VE,VE-G,Valencia,yes,SVVA,VLN,SVVA,,,https://en.wikipedia.org/wiki/Arturo_Michelena_International_Airport,
6335,SVVG,medium_airport,Juan Pablo Pérez Alfonso Airport,8.624139,-71.672668,250.0,SA,VE,VE-L,El Vigía,yes,SVVG,VIG,SVVG,,,https://en.wikipedia.org/wiki/Juan_Pablo_P%C3%A9rez_Alfonzo_Airport,
6336,SVVL,medium_airport,Dr. Antonio Nicolás Briceño Airport,9.340478,-70.584061,2060.0,SA,VE,VE-T,Valera,yes,SVVL,VLV,SVVL,,,https://en.wikipedia.org/wiki/Dr._Antonio_Nicol%C3%A1s_Brice%C3%B1o_Airport,
6337,SVVP,medium_airport,Valle de La Pascua Airport,9.22202777863,-65.9935836792,410.0,SA,VE,VE-J,,no,SVVP,VDP,SVVP,,,https://en.wikipedia.org/wiki/Valle_de_la_Pascua_Airport,
538,SWGN,medium_airport,Araguaína Airport,-7.22787,-48.240501,771.0,SA,BR,BR-TO,Araguaína,yes,SWGN,AUX,SWGN,TO0002,,https://en.wikipedia.org/wiki/Aragua%C3%ADna_Airport,
6356,SYCJ,medium_airport,Cheddi Jagan International Airport,6.49855,-58.254101,95.0,SA,GY,GY-DE,Georgetown,yes,SYCJ,GEO,SYCJ,SYGT,http://www.cjairport-gy.com/,https://en.wikipedia.org/wiki/Cheddi_Jagan_International_Airport,
41513,SYGO,medium_airport,Eugene F. Correira International Airport,6.80628,-58.1059,10.0,SA,GY,GY-DE,Ogle,yes,,OGL,SYEC,,,https://en.wikipedia.org/wiki/Ogle_Airport,
43226,SYKA,medium_airport,Kaieteur International Airport,5.17275476456,-59.491481781,1520.0,SA,GY,GY-PT,Kaieteur Falls,yes,SYKA,KAI,SYKA,,,https://en.wikipedia.org/wiki/Kaieteur_International_Airport,
6358,SYLT,medium_airport,Lethem Airport,3.37276,-59.789398,351.0,SA,GY,GY-UT,Lethem,yes,SYLT,LTM,SYLT,,,https://en.wikipedia.org/wiki/Lethem_Airport,
6359,TAPA,medium_airport,V C Bird International Airport,17.1367,-61.792702,62.0,,AG,AG-03,Osbourn,yes,TAPA,ANU,TAPA,,,https://en.wikipedia.org/wiki/VC_Bird_International_Airport,St. John's
35328,TAPH,medium_airport,Codrington Airport,17.635799,-61.828602,15.0,,AG,AG-10,Codrington,yes,TAPH,BBQ,TAPH,,,https://en.wikipedia.org/wiki/Codrington_Airport,
6360,TBPB,medium_airport,Grantley Adams International Airport,13.0746,-59.4925,169.0,,BB,BB-01,Bridgetown,yes,TBPB,BGI,TBPB,,http://www.gaia.bb/content/about-gaia-inc,https://en.wikipedia.org/wiki/Grantley_Adams_International_Airport,Seawell
6361,TDCF,medium_airport,Canefield Airport,15.336693,-61.392108,13.0,,DM,DM-10,Canefield,yes,TDCF,DCF,TDCF,,,https://en.wikipedia.org/wiki/Canefield_Airport,
6362,TDPD,medium_airport,Douglas-Charles Airport,15.547,-61.299999,73.0,,DM,DM-02,Marigot,yes,TDPD,DOM,TDPD,,,https://en.wikipedia.org/wiki/Melville_Hall_Airport,
6363,TFFF,large_airport,Martinique Aimé Césaire International Airport,14.591,-61.003201,16.0,,MQ,MQ-U-A,Fort-de-France,yes,TFFF,FDF,TFFF,,http://www.martinique.aeroport.fr/,https://en.wikipedia.org/wiki/Martinique_Aim%C3%A9_C%C3%A9saire_International_Airport,Le Lamentin Airport
6364,TFFG,medium_airport,Grand Case-l'Espérance Airport,18.100057,-63.047444,7.0,,MF,MF-U-A,Grand Case,yes,TFFG,SFG,TFFG,,,https://en.wikipedia.org/wiki/Grand_Case-Esp%C3%A9rance_Airport,"Aérodrome de Grand-Case Espérance, CCE, Saint-Martin"
32249,TFFJ,medium_airport,Saint Barthélemy - Gustaf III Airport,17.9044,-62.843601,49.0,,BL,BL-U-A,Gustavia,yes,TFFJ,SBH,TFFJ,,,,"Rémy de Haenen, Saint Barthélemy Airport, Saint-Jean, St. Jean Airport, Aérodrome de St Jean, Saint Barth, St. Barts"
6365,TFFM,medium_airport,Marie-Galante Airport,15.868925,-61.270087,16.0,,GP,GP-U-A,Grand-Bourg,yes,TFFM,GBJ,TFFM,,,https://en.wikipedia.org/wiki/Marie-Galante_Airport,Marie Galante
6366,TFFR,large_airport,Guadeloupe - Maryse Condé International Airport,16.265301,-61.531799,36.0,,GP,GP-U-A,Pointe-à-Pitre,yes,TFFR,PTP,TFFR,,http://www.guadeloupe.aeroport.fr/,https://en.wikipedia.org/wiki/Pointe-%C3%A0-Pitre_International_Airport,"Le Raizet, Les Abymes"
6367,TGPY,medium_airport,Maurice Bishop International Airport,12.0042,-61.786201,41.0,,GD,GD-GE,Saint George's,yes,TGPY,GND,TGPY,,http://www.psiagrenada.com/,https://en.wikipedia.org/wiki/Point_Salines_International_Airport,Point Salines
6369,TIST,medium_airport,Cyril E. King Airport,18.337091,-64.977251,23.0,,VI,VI-ST,Charlotte Amalie,yes,TIST,STT,TIST,STT,http://www.viport.com/airports.html,https://en.wikipedia.org/wiki/Cyril_E._King_Airport,Harry S. Truman Airport
6370,TISX,medium_airport,Henry E Rohlsen Airport,17.701413,-64.802608,74.0,,VI,VI-SC,Christiansted,yes,TISX,STX,TISX,STX,https://www.viport.com/herastx,https://en.wikipedia.org/wiki/Henry_E._Rohlsen_Airport,
6375,TJ-UT45,medium_airport,Gissar Air Base,38.512298584,68.67250061040001,2379.0,AS,TJ,TJ-RR,Dushanbe,no,,,,,,https://en.wikipedia.org/wiki/Gissar_Air_Base,"UT45, Душанбе, Stalinabad"
6376,TJ-UT46,medium_airport,Farkhor Air Base,37.46979904169999,69.3807983398,1450.0,AS,TJ,TJ-KT,Parkhar,no,,,,,,https://en.wikipedia.org/wiki/Farkhor_Air_Base,"Parkhar South Airport, UT46"
6378,TJAB,medium_airport,Antonio Nery Juarbe Pol Airport,18.45085,-66.675768,23.0,,PR,PR-U-A,Arecibo,no,TJAB,ARE,TJAB,ABO,,https://en.wikipedia.org/wiki/Antonio_(Nery)_Juarbe_Pol_Airport,
6379,TJBQ,medium_airport,Rafael Hernández International Airport,18.4949,-67.129402,237.0,,PR,PR-U-A,Aguadilla,yes,TJBQ,BQN,TJBQ,BQN,,https://en.wikipedia.org/wiki/Rafael_Hern%C3%A1ndez_Airport,"Ramey, TJFF"
42320,TJCP,medium_airport,Benjamin Rivera Noriega Airport,18.312954,-65.303893,49.0,,PR,PR-U-A,Culebra,yes,TJCP,CPX,TJCP,CPX,,https://en.wikipedia.org/wiki/Benjam%C3%ADn_Rivera_Noriega_Airport,Culebra Airport
6381,TJIG,medium_airport,Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875488281,10.0,,PR,PR-U-A,San Juan,yes,TJIG,SIG,TJIG,SIG,,https://en.wikipedia.org/wiki/Fernando_Luis_Ribas_Dominicci_Airport,Isla Grande
6382,TJMZ,medium_airport,Eugenio Maria De Hostos Airport,18.255699157714844,-67.14849853515625,28.0,,PR,PR-U-A,Mayaguez,yes,TJMZ,MAZ,TJMZ,MAZ,,https://en.wikipedia.org/wiki/Eugenio_Mar%C3%ADa_de_Hostos_Airport,
6383,TJPS,medium_airport,Mercedita Airport,18.00830078125,-66.56300354003906,29.0,,PR,PR-U-A,Ponce,yes,TJPS,PSE,TJPS,PSE,,https://en.wikipedia.org/wiki/Mercedita_Airport,
42321,TJRV,medium_airport,José Aponte de la Torre Airport,18.2453,-65.643402,38.0,,PR,PR-U-A,Ceiba,yes,TJRV,NRR,TJRV,RVR,,https://en.wikipedia.org/wiki/Jos%C3%A9_Aponte_de_la_Torre_Airport,"Ceiba International Airport, NAS Roosevelt Roads, NRR, TJNR"
6384,TJSJ,large_airport,Luis Munoz Marin International Airport,18.4394,-66.001801,9.0,,PR,PR-U-A,San Juan,yes,TJSJ,SJU,TJSJ,SJU,https://aeropuertosju.com/,https://en.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Mar%C3%ADn_International_Airport,Isla Verde
6385,TJVQ,medium_airport,Antonio Rivera Rodriguez Airport,18.1348,-65.493599,49.0,,PR,PR-U-A,Vieques,yes,TJVQ,VQS,TJVQ,VQS,https://vieques.com/airport-vieques/,https://en.wikipedia.org/wiki/Antonio_Rivera_Rodr%C3%ADguez_Airport,
6386,TKPK,medium_airport,Robert L. Bradshaw International Airport,17.311199188232422,-62.71870040893555,170.0,,KN,KN-U-A,Basseterre,yes,TKPK,SKB,TKPK,,,https://en.wikipedia.org/wiki/Robert_L._Bradshaw_International_Airport,
6387,TKPN,medium_airport,Vance W. Amory International Airport,17.205699920654297,-62.58990097045898,14.0,,KN,KN-U-A,Charlestown,yes,TKPN,NEV,TKPN,,,https://en.wikipedia.org/wiki/Vance_W._Amory_International_Airport,"Nevis, Bambooshay Airport, Newcastle Airport"
6388,TLPC,medium_airport,George F. L. Charles Airport,14.0202,-60.992901,22.0,,LC,LC-02,Castries,yes,TLPC,SLU,TLPC,,http://www.slaspa.com/contentPages/view/george-f-l-charles-airport,https://en.wikipedia.org/wiki/George_F._L._Charles_Airport,Vigie Airport
6389,TLPL,large_airport,Hewanorra International Airport,13.7332,-60.952599,14.0,,LC,LC-11,Vieux Fort,yes,TLPL,UVF,TLPL,,http://www.slaspa.com/contentPages/view/hewanorra-international-airport,https://en.wikipedia.org/wiki/Hewanorra_International_Airport,
6397,TM-UT52,medium_airport,Mary North Airport,37.66429901123047,61.82699966430664,728.0,AS,TM,TM-M,Mary,no,,,,,,,UT52
6402,TNCA,large_airport,Queen Beatrix International Airport,12.5014,-70.015198,60.0,,AW,AW-U-A,Oranjestad,yes,TNCA,AUA,TNCA,,,https://en.wikipedia.org/wiki/Queen_Beatrix_International_Airport,"Playa, Dakota Field"
6403,TNCB,large_airport,Flamingo International Airport,12.131,-68.268501,20.0,,BQ,BQ-BO,Kralendijk,yes,TNCB,BON,TNCB,,,https://en.wikipedia.org/wiki/Flamingo_International_Airport,Bonaire
6404,TNCC,large_airport,Hato International Airport,12.1889,-68.959801,29.0,,CW,CW-U-A,Willemstad,yes,TNCC,CUR,TNCC,,,https://en.wikipedia.org/wiki/Hato_International_Airport,Curaçao
6405,TNCE,medium_airport,F. D. Roosevelt Airport,17.4965,-62.979401,129.0,,BQ,BQ-SE,Oranjestad,yes,TNCE,EUX,TNCE,,,https://en.wikipedia.org/wiki/F.D._Roosevelt_Airport,
6406,TNCM,large_airport,Princess Juliana International Airport,18.041,-63.108898,13.0,,SX,SX-U-A,Sint Maarten,yes,TNCM,SXM,TNCM,,https://www.sxmairport.com/,https://en.wikipedia.org/wiki/Princess_Juliana_International_Airport,"Saint Martin, Maho Beach, Simpson Bay"
32245,TNCS,medium_airport,Juancho E. Yrausquin Airport,17.645351,-63.220571,60.0,,BQ,BQ-SA,Zion's Hill,yes,TNCS,SAB,TNCS,,,https://en.wikipedia.org/wiki/Juancho_E._Yrausquin_Airport,The Bottom
6407,TQPF,medium_airport,Clayton J Lloyd International Airport,18.204773,-63.05383,127.0,,AI,AI-U-A,The Valley,yes,TQPF,AXA,TQPF,,http://www.news.ai/ref/airport.html,https://en.wikipedia.org/wiki/Clayton_J._Lloyd_International_Airport,Wallblake Airport
44492,TR-0004,medium_airport,Temelli Air Base,39.73885726928711,32.378639221191406,2457.0,AS,TR,TR-06,Polatlı,no,,,,,,,
44785,TR-0021,medium_airport,Çukurhisar Airport,39.84389877319336,30.968000411987305,,AS,TR,TR-26,Alpu,no,,,,,,,
44792,TR-0028,medium_airport,Keşan Air Base,40.787068,26.606655,,EU,TR,TR-22,Keşan,no,,,LTFL,,,,
43074,TRPG,medium_airport,John A. Osborne Airport,16.791401,-62.193298,550.0,,MS,MS-SP,Gerald's Park,yes,TRPG,MNI,TRPG,,,https://en.wikipedia.org/wiki/John_A._Osborne_Airport,"Gerald's Airport, Brades"
6409,TTCP,medium_airport,A.N.R. Robinson International Airport,11.1497,-60.832199,38.0,,TT,TT-TOB,Scarborough,yes,TTCP,TAB,TTCP,,https://tntairports.com/anr-robinson-international-airport/#,https://en.wikipedia.org/wiki/A.N.R._Robinson_International_Airport,Tobago-Crown Point Airport
6410,TTPP,medium_airport,Piarco International Airport,10.5954,-61.3372,58.0,,TT,TT-TUP,Port of Spain,yes,TTPP,POS,TTPP,,https://tntairports.com/piarco-international-airport/,https://en.wikipedia.org/wiki/Piarco_International_Airport,
6411,TUPJ,medium_airport,Terrance B. Lettsome International Airport,18.445492,-64.541707,15.0,,VG,VG-U-A,Beef Island,yes,TUPJ,EIS,TUPJ,,http://www.bareboatsbvi.com/beef_island.html,https://en.wikipedia.org/wiki/Terrance_B._Lettsome_International_Airport,"BVI, Beef Island Airport, Road Town"
322383,TVSA,medium_airport,Argyle International Airport,13.156695,-61.149945,136.0,,VC,VC-04,Kingstown,yes,TVSA,SVD,TVSA,,http://www.svgiadc.com,https://en.m.wikipedia.org/wiki/Argyle_International_Airport,
6412,TVSB,medium_airport,J F Mitchell Airport,12.9884,-61.262001,15.0,,VC,VC-06,Bequia,yes,TVSB,BQU,TVSB,,https://security.gov.vc/security/index.php?option=com_content&view=article&id=8&Itemid=11,https://en.wikipedia.org/wiki/J._F._Mitchell_Airport,
6413,TVSC,medium_airport,Canouan Airport,12.699,-61.3424,11.0,,VC,VC-06,Canouan,yes,TVSC,CIW,TVSC,,,https://en.wikipedia.org/wiki/Canouan_Airport,
6414,TVSM,medium_airport,Mustique Airport,12.8879,-61.180199,8.0,,VC,VC-06,Lovell,yes,TVSM,MQS,TVSM,,,https://en.wikipedia.org/wiki/Mustique_Airport,
32542,TVSU,medium_airport,Union Island International Airport,12.600135,-61.411945,16.0,,VC,VC-06,Union Island,yes,TVSU,UNI,TVSU,,,https://en.wikipedia.org/wiki/Union_Island_Airport,
42429,TW-0004,medium_airport,Zuoying Naval Airfield,22.705,120.280998,16.0,AS,TW,TW-KHH,Kaohsiung (Zuoying),no,,,,,,,"Port Saei, Tsoying, 左營區"
6416,TXKF,medium_airport,L.F. Wade International Airport,32.363998,-64.678703,12.0,,BM,BM-U-A,Hamilton,yes,TXKF,BDA,TXKF,,http://www.bermudaairport.com/,https://en.wikipedia.org/wiki/L.F._Wade_International_Airport,"Kindley Air Force Base, Fort Bell Army Airfield, NAS Bermuda, Naval Air Station Bermuda"
43013,UA-0005,medium_airport,Nizhyn Air Base,51.088535,31.870995,440.0,EU,UA,UA-74,Nizhyn,no,,,UKRN,,,https://en.wikipedia.org/wiki/Nizhyn_(air_base),"Nizhin Air Base, Nezhin Air Base, Аэродром Нежин"
44294,UA-0010,medium_airport,Oktyabrskoe Air Base,45.31999969482422,34.099998474121094,,EU,UA,UA-43,Oktyabrskoe,no,,,,,,,"Oktyabrskoye Air Base, Аэродром Октябрьское"
44297,UA-0012,medium_airport,Kirovskoe Air Base,45.16699981689453,35.18299865722656,,EU,UA,UA-43,Kirovskoe,no,,,,,,,"Kirovskoye Air Base, Аэродром Кировское"
44311,UA-0020,medium_airport,Melitopol Air Base,46.880001,35.305,,EU,UA,UA-23,Melitopol,no,,,UKDM,,,https://en.wikipedia.org/wiki/Melitopol_Air_Base,Аэродром Мелитополь
44313,UA-0022,medium_airport,Kacha Air Base,44.779764,33.572245,403.0,EU,UA,UA-43,Kacha,no,UKKA,,UKKA,,,"https://en.m.wikipedia.org/wiki/Kacha,_Sevastopol#Military_outpost","Аэродром Кача, URFA, XRFA"
44343,UA-0025,medium_airport,Bila Tserkva Air Base,49.795228,30.024435,584.0,EU,UA,UA-32,Bila Tserkva,no,,,UKBC,,,https://en.wikipedia.org/wiki/Bila_Tserkva_Air_Base,"Belaya Tserkov Airfield, Аэродром Белая Церковь"
44376,UA-0028,medium_airport,Zhovtneve Air Base,45.639999,28.67,,EU,UA,UA-51,Bolgrad,no,,,UKOD,,,,"Zhovtnevoye Air Base, Zhovtnevoe Air Base, Bolgrad Air Base, Аэродром Жовтневе, Аэродром Жовтневое, Аэродром Болград"
45170,UA-0047,medium_airport,Dolgintsevo Air Base,47.887,33.533,341.0,EU,UA,UA-12,Kryvyi Rih,no,,,,,,,"УКДЙ, Аэродром Долгинцево, UKDJ"
3549,UA30,medium_airport,Batken Airport,40.042899,70.83784,3602.0,AS,KG,KG-B,Batken,yes,UCFB,,UCFB,,http://www.airport.kg/index.php?option=com_content&view=article&id=4&Itemid=6,https://en.wikipedia.org/wiki/Batken_Airport,"UAFB, Баткен"
6421,UAAA,large_airport,Almaty International Airport,43.354267,77.042828,2234.0,AS,KZ,KZ-ALA,Almaty,yes,UAAA,ALA,UAAA,,,https://en.wikipedia.org/wiki/Almaty_International_Airport,Alma Ata
6422,UAAH,medium_airport,Balkhash Airport,46.894246,75.004533,1446.0,AS,KZ,KZ-KAR,Balkhash,yes,UAAH,BXH,UAAH,,,https://en.wikipedia.org/wiki/Balkhash_Airport,Balqash
41868,UAAT,medium_airport,Taldykorgan Airport,45.12255,78.442758,1925.0,AS,KZ,KZ-JET,Taldykorgan,yes,,TDK,UAAT,,,https://en.wikipedia.org/wiki/Taldykorgan_Airport,"Taldy Kurgan Airport, Taldy Kurgan Northeast Airport, Аэропорт Талды-Курган"
6423,UACC,large_airport,Nursultan Nazarbayev International Airport,51.027035,71.467094,1165.0,AS,KZ,KZ-AST,Astana,yes,UACC,NQZ,UACC,,https://www.nn-airport.kz,https://en.wikipedia.org/wiki/Nursultan_Nazarbayev_International_Airport,
31768,UACK,medium_airport,Kokshetau Airport,53.329102,69.594597,900.0,AS,KZ,KZ-AKM,Kokshetau,yes,UACK,KOV,UACK,,,https://en.wikipedia.org/wiki/Kokshetau_Airport,KOKCHETAV TROFIMOVKA
32495,UACP,medium_airport,Petropavl Airport,54.774702,69.183273,453.0,AS,KZ,KZ-SEV,Petropavl,yes,UACP,PPK,UACP,,,https://en.wikipedia.org/wiki/Petropavl_Airport_(Kazakhstan),
6424,UADD,medium_airport,Taraz Airport,42.85359954833984,71.30359649658203,2184.0,AS,KZ,KZ-ZHA,Taraz,yes,UADD,DMB,UADD,,,https://en.wikipedia.org/wiki/Taraz_Airport,Aulie Ata
6426,UAFM,large_airport,Manas International Airport,43.0612983704,74.4776000977,2058.0,AS,KG,KG-C,Bishkek,yes,,FRU,UCFM,,,https://en.wikipedia.org/wiki/Manas_International_Airport,"UAFM, Manas Air Force Base"
6427,UAFO,medium_airport,Osh Airport,40.609001,72.793297,2927.0,AS,KG,KG-O,Osh,yes,,OSS,UCFO,,http://www.airport.kg/eng/branches.htm,https://en.wikipedia.org/wiki/Osh_Airport,UAFO
6428,UAFW,medium_airport,Kant Air Base,42.85319900512695,74.84649658203125,2549.0,AS,KG,KG-C,Kant,no,,,UAFW,,,https://en.wikipedia.org/wiki/Kant_Air_Base,
6429,UAII,medium_airport,Shymkent Airport,42.364200592041016,69.47889709472656,1385.0,AS,KZ,KZ-YUZ,Shymkent,yes,UAII,CIT,UAII,,,https://en.wikipedia.org/wiki/Shymkent_Airport,"Chimkent Airport, Аэропорт Шымкент, Аэропорт Чимкент"
337747,UAIT,medium_airport,Hazrat Sultan International Airport,43.313126,68.549881,951.0,AS,KZ,KZ-YUZ,Turkıstan,yes,UAIT,HSA,UAIT,,,https://en.wikipedia.org/wiki/Hazret_Sultan_International_Airport,
6430,UAKD,medium_airport,Zhezkazgan National Airport,47.708953,67.738094,1250.0,AS,KZ,KZ-ULY,Zhezkazgan,yes,UAKD,DZN,UAKD,,,https://en.wikipedia.org/wiki/Dzhezkazgan_Airport,"УАКД, Жезказган, Dzhezkazgan South"
6431,UAKK,medium_airport,Sary-Arka Airport,49.670799,73.334396,1765.0,AS,KZ,KZ-KAR,Karaganda,yes,UAKK,KGF,UAKK,,,https://en.wikipedia.org/wiki/Sary-Arka_Airport,
44336,UAOL,medium_airport,Baikonur Krayniy Airport,45.621994,63.210773,317.0,AS,KZ,KZ-BAY,Baikonur,no,UAOL,BXY,UAOL,,,https://en.wikipedia.org/wiki/Baikonur_Krayniy_Airport,"Krayniy Airport, Аэропорт Крайний"
44335,UAON,medium_airport,Yubileyniy Airfield,46.052421,63.249185,328.0,AS,KZ,KZ-KZY,Töretam,no,,,UAON,,,https://en.wikipedia.org/wiki/Yubileyniy_Airport,"Yubileyniy Airfield, Yubileiniy Airfield, Yubileyny Airfield, Yubileiny Airfield, Аэродром Юбилейный"
6432,UARR,medium_airport,Uralsk Airport,51.15079879760742,51.54309844970703,125.0,AS,KZ,KZ-ZAP,Uralsk,yes,UARR,URA,UARR,,,https://en.wikipedia.org/wiki/Oral_Ak_Zhol_Airport,Podstepnyy
